#Thorlabs FTS
[SpectrumHeader]
#Date,20240903
#Time,13204875
#GMTTime,16204875
#Instrument,0
#InstrModel,CCS100
#Series,0
#InterferometerSerial,M00989451
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,5
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1000.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,13427.006836
#WnrMax,31090.064453
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
3.215532837e+02,1.252667396e-03
3.216608276e+02,1.256969408e-03
3.217684021e+02,1.218922189e-04
3.218759460e+02,-1.527551678e-03
3.219835205e+02,-1.272494555e-03
3.220910950e+02,-1.130413264e-03
3.221987000e+02,-1.381492359e-03
3.223062744e+02,2.529488411e-04
3.224138794e+02,-6.531455438e-04
3.225214844e+02,-3.470689699e-04
3.226290894e+02,-1.279871329e-03
3.227367249e+02,-7.438744069e-04
3.228443604e+02,2.297551837e-04
3.229519958e+02,2.891971380e-04
3.230596313e+02,-5.108215264e-04
3.231672668e+02,5.271292757e-04
3.232749329e+02,6.000318172e-05
3.233825684e+02,2.942272986e-04
3.234902344e+02,-1.812964765e-04
3.235979309e+02,-6.798210670e-04
3.237055969e+02,-5.147588672e-04
3.238132935e+02,1.200334882e-04
3.239209900e+02,-1.299911673e-04
3.240286865e+02,9.128709207e-04
3.241363831e+02,-4.947604612e-04
3.242441101e+02,1.368351979e-03
3.243518372e+02,8.112438954e-04
3.244595642e+02,7.474668673e-04
3.245672913e+02,3.250370355e-05
3.246750183e+02,-1.005834434e-03
3.247827759e+02,-8.440913371e-05
3.248905334e+02,-6.031880621e-04
3.249982910e+02,1.018715440e-03
3.251060486e+02,-5.969795748e-04
3.252138367e+02,6.344792782e-04
3.253216248e+02,-1.550771645e-03
3.254294128e+02,-4.263600276e-04
3.255372009e+02,-8.143403647e-06
3.256449890e+02,1.057276502e-03
3.257528076e+02,1.038761693e-04
3.258606262e+02,-1.960283844e-04
3.259684448e+02,9.939548327e-04
3.260762634e+02,-5.307801766e-04
3.261841125e+02,1.706715266e-04
3.262919617e+02,-4.642427957e-04
3.263998108e+02,-1.792427036e-03
3.265076599e+02,3.488844959e-04
3.266155090e+02,-6.063526380e-04
3.267233887e+02,-8.268274250e-04
3.268312683e+02,-4.270132631e-04
3.269391479e+02,-1.118831206e-04
3.270470276e+02,1.384563278e-03
3.271549377e+02,-6.303338887e-05
3.272628174e+02,5.976003595e-04
3.273707275e+02,-1.134469989e-03
3.274786682e+02,8.316801541e-05
3.275865784e+02,6.693268078e-04
3.276945190e+02,1.363977353e-04
3.278024292e+02,2.628771763e-04
3.279104004e+02,-2.366588742e-04
3.280183411e+02,-1.488513226e-04
3.281262817e+02,-1.459906634e-04
3.282342529e+02,-1.242408878e-03
3.283422241e+02,9.199987398e-04
3.284501953e+02,1.054854016e-03
3.285581970e+02,2.642923209e-04
3.286661682e+02,-4.775147827e-04
3.287741699e+02,-7.047616527e-04
3.288821716e+02,-1.139469445e-03
3.289901733e+02,-2.730565320e-04
3.290982056e+02,-7.240339182e-04
3.292062073e+02,-4.124080879e-04
3.293142395e+02,-6.345796282e-04
3.294222717e+02,7.565827400e-05
3.295303345e+02,-1.344999182e-03
3.296383667e+02,4.509330902e-04
3.297464294e+02,-1.412313897e-03
3.298544922e+02,5.758733096e-05
3.299625549e+02,-1.003486104e-03
3.300706482e+02,-1.084597432e-03
3.301787109e+02,-6.492137618e-05
3.302868042e+02,-1.546079176e-03
3.303948975e+02,-1.846325467e-03
3.305030212e+02,-2.279737964e-05
3.306111145e+02,-4.170533211e-04
3.307192383e+02,3.575942901e-05
3.308273621e+02,-6.120309699e-04
3.309354858e+02,-8.141269791e-04
3.310436096e+02,8.790440043e-04
3.311517639e+02,2.683321654e-04
3.312599182e+02,-1.662809285e-03
3.313680725e+02,-1.189824525e-05
3.314762268e+02,-5.249908427e-04
3.315844116e+02,1.379649271e-03
3.316925659e+02,3.790261981e-04
3.318007507e+02,-3.110101970e-04
3.319089355e+02,-3.532749834e-04
3.320171509e+02,2.674332427e-05
3.321253357e+02,6.066723145e-04
3.322335510e+02,4.207616730e-04
3.323417664e+02,-4.451940767e-04
3.324499817e+02,5.499984763e-05
3.325582275e+02,-1.022508422e-05
3.326664429e+02,-5.882113473e-04
3.327746887e+02,-3.773693606e-05
3.328829346e+02,-3.918860748e-04
3.329912109e+02,-3.576786548e-05
3.330994568e+02,-5.555203534e-04
3.332077332e+02,-1.005342812e-03
3.333160095e+02,9.594253497e-04
3.334242859e+02,-1.949076890e-03
3.335325623e+02,-2.578147920e-03
3.336408691e+02,-1.317395479e-03
3.337491760e+02,-8.063517744e-04
3.338574829e+02,-5.817687634e-05
3.339657898e+02,-5.583895254e-04
3.340740967e+02,-1.042184187e-03
3.341824341e+02,-7.710230420e-04
3.342907715e+02,-1.791743998e-04
3.343991089e+02,-3.488529474e-04
3.345074463e+02,3.792774514e-04
3.346158142e+02,1.177429454e-03
3.347241821e+02,1.466478920e-03
3.348325500e+02,-8.591302903e-04
3.349409180e+02,-3.604875019e-05
3.350492859e+02,-7.126998389e-04
3.351576843e+02,-3.263798426e-04
3.352660828e+02,-7.829055539e-04
3.353744812e+02,-1.671623322e-04
3.354828796e+02,-1.399265486e-03
3.355912781e+02,-1.422878704e-03
3.356997070e+02,-1.121862675e-03
3.358081360e+02,-5.247951412e-05
3.359165649e+02,-4.135787094e-05
3.360249939e+02,-6.219064235e-04
3.361334534e+02,3.278003132e-04
3.362419128e+02,1.325129415e-03
3.363503723e+02,-3.923259210e-04
3.364588318e+02,-8.461875259e-04
3.365672913e+02,-6.743703852e-04
3.366757812e+02,-5.290959962e-05
3.367842712e+02,-1.150301076e-03
3.368927612e+02,-8.376627229e-04
3.370012512e+02,-2.491221239e-04
3.371097412e+02,-1.068740152e-03
3.372182617e+02,-6.245701225e-04
3.373267822e+02,-4.196465889e-04
3.374353027e+02,-4.011276178e-04
3.375438538e+02,-2.817625355e-04
3.376523743e+02,6.744085113e-04
3.377609253e+02,-1.059044385e-03
3.378694763e+02,-8.072997443e-04
3.379780273e+02,1.241350401e-04
3.380865784e+02,-4.850724654e-04
3.381951599e+02,2.007404546e-04
3.383037415e+02,1.043711090e-03
3.384123230e+02,-1.482455293e-03
3.385209045e+02,-4.284433962e-04
3.386295166e+02,-9.589851834e-04
3.387380981e+02,-1.025034930e-03
